timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
18.00;0.00;1813.84;0.00;0.45;0.00;176.06;HBEFA3/PC_G_EU4;0.00;578.55;4;24254277#6_0;64.53;13.53;!4;14.30;DEFAULT_VEHTYPE;0.00;479.25;385.67
18.00;0.00;2201.44;0.03;0.66;0.01;151.78;HBEFA3/PC_G_EU4;0.00;702.17;5;24254277#0_0;63.93;137.78;!5;13.05;DEFAULT_VEHTYPE;0.00;403.27;547.38
18.00;6.99;1855.05;0.07;0.55;0.00;150.60;HBEFA3/PC_G_EU4;0.00;591.70;6;24254277#0_0;62.06;88.01;!6;10.77;DEFAULT_VEHTYPE;0.00;379.45;591.08
18.00;0.00;0.00;0.00;0.00;0.00;175.77;HBEFA3/PC_G_EU4;0.00;0.00;7;:572670_0_0;54.31;2.82;!7;7.80;DEFAULT_VEHTYPE;0.00;481.49;356.11
18.00;120.08;7807.89;0.73;3.33;0.16;150.60;HBEFA3/PC_G_EU4;0.00;2490.34;8;24254277#0_0;69.29;52.09;!8;11.93;DEFAULT_VEHTYPE;0.00;361.81;622.37
19.00;35.21;3816.03;0.25;1.44;0.05;149.59;HBEFA3/PC_G_EU4;0.00;1217.14;1;24254277#2_0;64.83;35.68;!1;12.29;DEFAULT_VEHTYPE;0.00;430.25;499.79
19.00;111.58;4665.76;0.62;2.00;0.09;185.37;HBEFA3/PC_G_EU4;0.00;1488.18;10;24254277#9_0;65.41;14.36;!10;6.34;DEFAULT_VEHTYPE;0.00;481.25;318.83
19.00;154.69;9038.35;0.92;3.94;0.19;150.60;HBEFA3/PC_G_EU4;0.00;2882.79;11;24254277#0_0;71.38;36.33;!11;10.80;DEFAULT_VEHTYPE;0.00;354.08;636.10
19.00;134.82;3949.70;0.71;1.73;0.08;160.52;HBEFA3/PC_G_EU4;0.00;1259.80;13;24254277#0_0;65.39;10.34;!13;3.53;DEFAULT_VEHTYPE;0.00;342.03;659.08
19.00;0.00;0.00;0.00;0.00;0.00;189.48;HBEFA3/PC_G_EU4;0.00;0.00;14;:572671_0_0;48.42;3.40;!14;3.85;DEFAULT_VEHTYPE;0.00;479.42;307.07
19.00;95.44;2818.94;0.50;1.17;0.05;179.75;HBEFA3/PC_G_EU4;0.00;899.14;15;:300163116_0_0;60.27;3.66;!15;4.66;DEFAULT_VEHTYPE;0.00;482.04;334.60
19.00;146.75;4912.04;0.78;2.17;0.11;194.33;HBEFA3/PC_G_EU4;0.00;1566.73;17;24254277#10_0;68.67;10.73;!17;4.08;DEFAULT_VEHTYPE;0.00;476.34;294.97
19.00;33.05;4244.60;0.25;1.60;0.06;193.34;HBEFA3/PC_G_EU4;0.00;1353.83;2;766761483#4_0;65.95;3.51;!2;13.92;DEFAULT_VEHTYPE;0.00;459.37;211.93
19.00;0.00;0.00;0.00;0.00;0.00;176.06;HBEFA3/PC_G_EU4;0.00;0.00;4;24254277#6_0;61.28;26.32;!4;12.79;DEFAULT_VEHTYPE;0.00;480.13;372.90
19.00;6.16;2709.90;0.09;0.90;0.02;151.78;HBEFA3/PC_G_EU4;0.00;864.34;5;24254277#0_0;64.38;150.96;!5;13.18;DEFAULT_VEHTYPE;0.00;409.50;535.77
19.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;6;24254277#0_0;60.59;98.27;!6;10.25;DEFAULT_VEHTYPE;0.00;384.48;582.15
19.00;0.00;0.00;0.00;0.00;0.00;178.14;HBEFA3/PC_G_EU4;0.00;0.00;7;24254277#8_0;55.13;4.19;!7;6.49;DEFAULT_VEHTYPE;0.00;481.74;349.64
19.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;8;24254277#0_0;61.27;63.41;!8;11.31;DEFAULT_VEHTYPE;0.00;367.37;612.51
20.00;28.57;3641.64;0.21;1.35;0.05;149.69;HBEFA3/PC_G_EU4;0.00;1161.52;1;24254277#2_0;64.87;48.39;!1;12.71;DEFAULT_VEHTYPE;0.00;436.66;488.82
20.00;0.00;0.00;0.00;0.00;0.00;188.38;HBEFA3/PC_G_EU4;0.00;0.00;10;24254277#9_0;47.97;18.00;!10;3.64;DEFAULT_VEHTYPE;0.00;480.72;315.23
20.00;56.40;4587.07;0.36;1.82;0.07;150.60;HBEFA3/PC_G_EU4;0.00;1463.06;11;24254277#0_0;65.37;47.93;!11;11.59;DEFAULT_VEHTYPE;0.00;359.77;626.00
20.00;116.41;4045.40;0.62;1.74;0.08;159.70;HBEFA3/PC_G_EU4;0.00;1290.32;13;24254277#0_0;64.35;15.31;!13;4.98;DEFAULT_VEHTYPE;0.00;343.76;654.42
20.00;0.00;0.00;0.00;0.00;0.00;193.55;HBEFA3/PC_G_EU4;0.00;0.00;14;24254277#10_0;56.69;1.87;!14;3.64;DEFAULT_VEHTYPE;0.00;478.53;303.55
20.00;117.65;4993.34;0.65;2.15;0.10;181.90;HBEFA3/PC_G_EU4;0.00;1592.66;15;24254277#9_0;66.22;4.95;!15;6.39;DEFAULT_VEHTYPE;0.00;481.86;328.21
20.00;116.98;4530.35;0.64;1.95;0.09;194.29;HBEFA3/PC_G_EU4;0.00;1444.99;17;:572672_0_0;65.40;1.47;!17;5.69;DEFAULT_VEHTYPE;0.00;474.93;289.46
20.00;1.28;2732.29;0.07;0.89;0.02;193.38;HBEFA3/PC_G_EU4;0.00;871.48;2;766761483#4_0;64.91;17.53;!2;14.02;DEFAULT_VEHTYPE;0.00;456.12;198.28
20.00;164.78;2624.72;0.81;1.20;0.07;155.77;HBEFA3/PC_G_EU4;0.00;837.22;20;24254277#5_0;55.94;5.10;!20;0.00;DEFAULT_VEHTYPE;0.00;474.18;405.99
20.00;0.00;0.00;0.00;0.00;0.00;174.86;HBEFA3/PC_G_EU4;0.00;0.00;4;24254277#7_0;58.18;4.42;!4;10.42;DEFAULT_VEHTYPE;0.00;480.99;362.52
20.00;72.07;6226.48;0.48;2.53;0.11;150.22;HBEFA3/PC_G_EU4;0.00;1985.94;5;24254277#2_0;67.73;8.25;!5;14.22;DEFAULT_VEHTYPE;0.00;416.21;523.36
20.00;38.10;3327.20;0.25;1.25;0.04;151.77;HBEFA3/PC_G_EU4;0.00;1061.23;6;24254277#0_0;63.57;108.95;!6;10.68;DEFAULT_VEHTYPE;0.00;389.63;572.79
20.00;0.00;0.00;0.00;0.00;0.00;178.45;HBEFA3/PC_G_EU4;0.00;0.00;7;24254277#8_0;56.18;9.95;!7;5.76;DEFAULT_VEHTYPE;0.00;481.90;343.88
20.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;8;24254277#0_0;61.81;74.45;!8;11.04;DEFAULT_VEHTYPE;0.00;372.79;602.90
21.00;13.28;2970.63;0.13;1.03;0.03;155.09;HBEFA3/PC_G_EU4;0.00;947.50;1;24254277#2_0;64.42;61.31;!1;12.92;DEFAULT_VEHTYPE;0.00;442.63;477.38
21.00;103.34;2964.52;0.54;1.25;0.05;188.38;HBEFA3/PC_G_EU4;0.00;945.58;10;24254277#9_0;60.73;22.31;!10;4.31;DEFAULT_VEHTYPE;0.00;480.09;310.96
21.00;14.66;2613.74;0.12;0.89;0.02;150.60;HBEFA3/PC_G_EU4;0.00;833.68;11;24254277#0_0;63.42;59.66;!11;11.74;DEFAULT_VEHTYPE;0.00;365.53;615.78
21.00;107.64;4522.45;0.60;1.93;0.09;150.60;HBEFA3/PC_G_EU4;0.00;1442.47;13;24254277#0_0;65.01;21.73;!13;6.42;DEFAULT_VEHTYPE;0.00;346.91;648.83
21.00;125.79;4850.43;0.69;2.10;0.10;194.33;HBEFA3/PC_G_EU4;0.00;1547.08;14;24254277#10_0;66.47;7.39;!14;5.52;DEFAULT_VEHTYPE;0.00;477.16;298.20
21.00;0.00;0.00;0.00;0.00;0.00;181.91;HBEFA3/PC_G_EU4;0.00;0.00;15;24254277#9_0;51.76;9.56;!15;4.61;DEFAULT_VEHTYPE;0.00;481.71;323.60
21.00;164.78;2624.72;0.81;1.20;0.07;150.46;HBEFA3/PC_G_EU4;0.00;837.22;16;24254277#2_0;55.94;5.10;!16;0.00;DEFAULT_VEHTYPE;0.00;414.64;526.09
21.00;126.94;6212.49;0.73;2.69;0.13;186.59;HBEFA3/PC_G_EU4;0.00;1981.50;17;24254277#11_0;68.20;4.42;!17;7.73;DEFAULT_VEHTYPE;0.00;473.92;281.79
21.00;0.00;0.00;0.00;0.00;0.00;192.95;HBEFA3/PC_G_EU4;0.00;0.00;2;766761483#4_0;63.50;31.14;!2;13.61;DEFAULT_VEHTYPE;0.00;453.01;185.03
21.00;147.83;2991.13;0.74;1.34;0.07;155.77;HBEFA3/PC_G_EU4;0.00;954.08;20;24254277#5_0;62.80;6.53;!20;1.43;DEFAULT_VEHTYPE;0.00;474.77;404.68
21.00;164.78;2624.72;0.81;1.20;0.07;171.51;HBEFA3/PC_G_EU4;0.00;837.22;21;24254277#0_0;55.94;5.10;!21;0.00;DEFAULT_VEHTYPE;0.00;340.33;664.03
21.00;0.00;0.00;0.00;0.00;0.00;176.18;HBEFA3/PC_G_EU4;0.00;0.00;4;:572670_0_0;54.21;3.99;!4;7.59;DEFAULT_VEHTYPE;0.00;481.56;354.95
21.00;0.00;0.00;0.00;0.00;0.00;148.91;HBEFA3/PC_G_EU4;0.00;0.00;5;24254277#2_0;63.88;22.14;!5;13.89;DEFAULT_VEHTYPE;0.00;423.40;511.47
21.00;43.49;3823.42;0.29;1.47;0.05;151.78;HBEFA3/PC_G_EU4;0.00;1219.50;6;24254277#0_0;64.39;120.20;!6;11.25;DEFAULT_VEHTYPE;0.00;394.95;562.88
21.00;75.19;2804.88;0.41;1.12;0.04;178.65;HBEFA3/PC_G_EU4;0.00;894.66;7;:300163116_0_0;60.72;0.56;!7;6.18;DEFAULT_VEHTYPE;0.00;482.05;337.70
21.00;58.38;4791.42;0.38;1.91;0.08;150.60;HBEFA3/PC_G_EU4;0.00;1528.24;8;24254277#0_0;65.68;86.33;!8;11.88;DEFAULT_VEHTYPE;0.00;378.62;592.55
22.00;0.00;1430.72;0.00;0.31;0.00;155.09;HBEFA3/PC_G_EU4;0.00;456.35;1;24254277#2_0;63.13;73.98;!1;12.67;DEFAULT_VEHTYPE;0.00;447.97;465.88
22.00;100.16;3426.46;0.53;1.44;0.06;190.93;HBEFA3/PC_G_EU4;0.00;1092.91;10;:572671_0_0;62.28;4.69;!10;5.24;DEFAULT_VEHTYPE;0.00;479.11;305.83
22.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;11;24254277#0_0;60.96;70.73;!11;11.07;DEFAULT_VEHTYPE;0.00;370.96;606.13
22.00;148.99;7898.71;0.87;3.45;0.17;150.60;HBEFA3/PC_G_EU4;0.00;2519.31;13;24254277#0_0;70.69;30.64;!13;8.91;DEFAULT_VEHTYPE;0.00;351.29;641.06
22.00;120.11;5688.97;0.68;2.45;0.11;194.33;HBEFA3/PC_G_EU4;0.00;1814.52;14;24254277#10_0;67.29;14.78;!14;7.39;DEFAULT_VEHTYPE;0.00;475.33;291.05
22.00;83.32;2192.26;0.43;0.87;0.03;185.13;HBEFA3/PC_G_EU4;0.00;699.27;15;24254277#9_0;58.10;14.17;!15;4.61;DEFAULT_VEHTYPE;0.00;481.28;319.02
22.00;147.55;3335.83;0.75;1.49;0.07;150.46;HBEFA3/PC_G_EU4;0.00;1064.02;16;24254277#2_0;64.97;6.99;!16;1.89;DEFAULT_VEHTYPE;0.00;415.57;524.45
22.00;155.40;8836.09;0.92;3.86;0.19;184.73;HBEFA3/PC_G_EU4;0.00;2818.28;17;766761483#1_0;71.38;0.31;!17;10.25;DEFAULT_VEHTYPE;0.00;472.92;271.71
22.00;0.00;1459.96;0.00;0.30;0.00;192.75;HBEFA3/PC_G_EU4;0.00;465.68;2;766761483#4_0;63.67;44.51;!2;13.37;DEFAULT_VEHTYPE;0.00;450.06;171.99
22.00;145.21;4689.78;0.77;2.07;0.10;156.20;HBEFA3/PC_G_EU4;0.00;1495.85;20;:572667_0_0;68.16;2.94;!20;3.87;DEFAULT_VEHTYPE;0.00;476.32;401.14
22.00;147.51;3073.70;0.74;1.37;0.07;168.75;HBEFA3/PC_G_EU4;0.00;980.41;21;24254277#0_0;63.39;6.66;!21;1.56;DEFAULT_VEHTYPE;0.00;340.80;662.54
22.00;0.00;0.00;0.00;0.00;0.00;178.45;HBEFA3/PC_G_EU4;0.00;0.00;4;24254277#8_0;56.67;5.62;!4;6.74;DEFAULT_VEHTYPE;0.00;481.78;348.21
22.00;0.00;1554.02;0.00;0.34;0.00;149.60;HBEFA3/PC_G_EU4;0.00;495.68;5;24254277#2_0;63.94;35.82;!5;13.68;DEFAULT_VEHTYPE;0.00;430.32;499.67
22.00;0.00;1527.36;0.02;0.39;0.00;151.78;HBEFA3/PC_G_EU4;0.00;487.18;6;24254277#0_0;61.96;131.23;!6;11.03;DEFAULT_VEHTYPE;0.00;400.17;553.15
22.00;0.00;0.00;0.00;0.00;0.00;180.22;HBEFA3/PC_G_EU4;0.00;0.00;7;:300163116_0_0;51.64;4.99;!7;4.43;DEFAULT_VEHTYPE;0.00;482.03;333.27
22.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;8;24254277#0_0;61.64;97.73;!8;11.40;DEFAULT_VEHTYPE;0.00;384.22;582.61
23.00;116.30;5274.73;0.65;2.27;0.10;194.33;HBEFA3/PC_G_EU4;0.00;1682.40;10;24254277#10_0;66.57;6.50;!10;6.98;DEFAULT_VEHTYPE;0.00;477.38;299.07
23.00;23.19;2859.75;0.17;1.01;0.03;150.60;HBEFA3/PC_G_EU4;0.00;912.14;11;24254277#0_0;63.39;82.04;!11;11.31;DEFAULT_VEHTYPE;0.00;376.51;596.28
23.00;129.10;7846.52;0.78;3.38;0.16;150.60;HBEFA3/PC_G_EU4;0.00;2502.66;13;24254277#0_0;69.58;41.56;!13;10.92;DEFAULT_VEHTYPE;0.00;356.65;631.55
23.00;155.29;8686.58;0.92;3.80;0.18;186.56;HBEFA3/PC_G_EU4;0.00;2770.59;14;24254277#11_0;71.34;4.97;!14;9.93;DEFAULT_VEHTYPE;0.00;473.85;281.24
23.00;82.56;2098.75;0.42;0.83;0.03;188.38;HBEFA3/PC_G_EU4;0.00;669.44;15;24254277#9_0;57.72;18.69;!15;4.52;DEFAULT_VEHTYPE;0.00;480.62;314.55
23.00;130.70;3708.78;0.68;1.62;0.08;149.51;HBEFA3/PC_G_EU4;0.00;1182.96;16;24254277#2_0;64.32;10.46;!16;3.48;DEFAULT_VEHTYPE;0.00;417.36;521.47
23.00;114.37;7542.70;0.70;3.21;0.15;192.24;HBEFA3/PC_G_EU4;0.00;2405.75;17;766761483#2_0;68.95;2.75;!17;11.96;DEFAULT_VEHTYPE;0.00;470.50;259.98
23.00;21.42;3625.41;0.18;1.31;0.05;192.75;HBEFA3/PC_G_EU4;0.00;1156.34;2;766761483#4_0;65.38;58.25;!2;13.74;DEFAULT_VEHTYPE;0.00;447.03;158.60
23.00;145.85;6377.17;0.82;2.80;0.13;162.41;HBEFA3/PC_G_EU4;0.00;2034.03;20;24254277#6_0;69.77;4.07;!20;6.41;DEFAULT_VEHTYPE;0.00;478.30;395.04
23.00;132.32;3455.92;0.68;1.51;0.07;161.99;HBEFA3/PC_G_EU4;0.00;1102.31;21;24254277#0_0;63.57;9.68;!21;3.02;DEFAULT_VEHTYPE;0.00;341.81;659.70
23.00;0.00;0.00;0.00;0.00;0.00;178.45;HBEFA3/PC_G_EU4;0.00;0.00;4;24254277#8_0;53.98;11.03;!4;5.42;DEFAULT_VEHTYPE;0.00;481.93;342.79
23.00;0.00;1559.00;0.00;0.35;0.00;149.69;HBEFA3/PC_G_EU4;0.00;497.27;5;24254277#2_0;63.80;49.29;!5;13.47;DEFAULT_VEHTYPE;0.00;437.12;488.04
23.00;31.98;3334.74;0.22;1.24;0.04;151.78;HBEFA3/PC_G_EU4;0.00;1063.64;6;24254277#0_0;63.94;142.66;!6;11.43;DEFAULT_VEHTYPE;0.00;405.57;543.09
23.00;89.68;2613.79;0.47;1.07;0.04;181.80;HBEFA3/PC_G_EU4;0.00;833.71;7;24254277#9_0;59.61;4.66;!7;4.77;DEFAULT_VEHTYPE;0.00;481.87;328.50
23.00;18.14;2724.70;0.14;0.94;0.03;151.78;HBEFA3/PC_G_EU4;0.00;869.07;8;24254277#0_0;63.43;109.31;!8;11.58;DEFAULT_VEHTYPE;0.00;389.81;572.47
24.00;143.66;7848.61;0.84;3.42;0.16;194.32;HBEFA3/PC_G_EU4;0.00;2503.33;10;:572672_0_0;70.31;0.89;!10;9.34;DEFAULT_VEHTYPE;0.00;475.07;290.01
24.00;0.00;0.00;0.00;0.00;0.00;150.60;HBEFA3/PC_G_EU4;0.00;0.00;11;24254277#0_0;61.59;93.00;!11;10.96;DEFAULT_VEHTYPE;0.00;381.90;586.73
24.00;128.58;8531.11;0.79;3.65;0.17;150.60;HBEFA3/PC_G_EU4;0.00;2721.00;13;24254277#0_0;70.05;54.36;!13;12.80;DEFAULT_VEHTYPE;0.00;362.93;620.39
24.00;156.39;9694.89;0.95;4.22;0.21;188.21;HBEFA3/PC_G_EU4;0.00;3092.19;14;766761483#1_0;71.62;2.88;!14;12.27;DEFAULT_VEHTYPE;0.00;472.43;269.18
24.00;110.89;4422.08;0.61;1.89;0.08;188.47;HBEFA3/PC_G_EU4;0.00;1410.46;15;:572671_0_0;64.93;1.82;!15;5.99;DEFAULT_VEHTYPE;0.00;479.74;308.62
24.00;138.95;5674.76;0.77;2.49;0.12;148.86;HBEFA3/PC_G_EU4;0.00;1810.00;16;24254277#2_0;68.58;16.28;!16;5.81;DEFAULT_VEHTYPE;0.00;420.37;516.49
24.00;69.93;5745.87;0.45;2.33;0.10;192.73;HBEFA3/PC_G_EU4;0.00;1832.66;17;766761483#2_0;66.98;15.74;!17;12.99;DEFAULT_VEHTYPE;0.00;467.64;247.31
24.00;164.78;2624.72;0.81;1.20;0.07;178.45;HBEFA3/PC_G_EU4;0.00;837.22;18;24254277#8_0;55.94;5.10;!18;0.00;DEFAULT_VEHTYPE;0.00;481.77;348.72
24.00;0.00;0.00;0.00;0.00;0.00;194.14;HBEFA3/PC_G_EU4;0.00;0.00;2;766761483#4_0;62.35;71.21;!2;12.96;DEFAULT_VEHTYPE;0.00;443.86;146.03
24.00;129.04;6722.47;0.75;2.91;0.14;176.06;HBEFA3/PC_G_EU4;0.00;2144.15;20;24254277#6_0;68.76;12.58;!20;8.50;DEFAULT_VEHTYPE;0.00;479.19;386.61
24.00;123.63;4188.32;0.66;1.81;0.08;160.33;HBEFA3/PC_G_EU4;0.00;1335.90;21;24254277#0_0;65.07;14.34;!21;4.66;DEFAULT_VEHTYPE;0.00;343.38;655.31
24.00;164.78;2624.72;0.81;1.20;0.07;171.51;HBEFA3/PC_G_EU4;0.00;837.22;22;24254277#0_0;55.94;5.10;!22;0.00;DEFAULT_VEHTYPE;0.00;340.33;664.03
24.00;0.00;0.00;0.00;0.00;0.00;178.63;HBEFA3/PC_G_EU4;0.00;0.00;4;:300163116_0_0;56.82;0.49;!4;5.02;DEFAULT_VEHTYPE;0.00;482.05;337.77
24.00;0.00;1347.02;0.00;0.25;0.00;155.09;HBEFA3/PC_G_EU4;0.00;429.66;5;24254277#2_0;63.47;62.49;!5;13.20;DEFAULT_VEHTYPE;0.00;443.12;476.31
24.00;0.00;0.00;0.00;0.00;0.00;151.80;HBEFA3/PC_G_EU4;0.00;0.00;6;:8047810788_0_0;57.19;0.04;!6;9.36;DEFAULT_VEHTYPE;0.00;410.00;534.84
24.00;82.41;2349.50;0.43;0.94;0.04;181.91;HBEFA3/PC_G_EU4;0.00;749.42;7;24254277#9_0;58.83;9.57;!7;4.91;DEFAULT_VEHTYPE;0.00;481.71;323.59
24.00;27.36;3308.60;0.20;1.21;0.04;151.78;HBEFA3/PC_G_EU4;0.00;1055.30;8;24254277#0_0;64.18;121.26;!8;11.94;DEFAULT_VEHTYPE;0.00;395.45;561.94
25.00;107.95;6846.34;0.65;2.90;0.13;186.56;HBEFA3/PC_G_EU4;0.00;2183.65;10;24254277#11_0;68.16;7.10;!10;10.98;DEFAULT_VEHTYPE;0.00;473.61;279.13
25.00;3.86;1720.18;0.05;0.49;0.00;150.60;HBEFA3/PC_G_EU4;0.00;548.68;11;24254277#0_0;61.96;103.82;!11;10.82;DEFAULT_VEHTYPE;0.00;387.20;577.31
25.00;76.70;6362.37;0.50;2.60;0.12;150.60;HBEFA3/PC_G_EU4;0.00;2029.29;13;24254277#0_0;67.79;68.27;!13;13.91;DEFAULT_VEHTYPE;0.00;369.76;608.28
25.00;62.07;5426.96;0.41;2.18;0.09;192.73;HBEFA3/PC_G_EU4;0.00;1730.94;14;766761483#2_0;66.71;6.54;!14;13.18;DEFAULT_VEHTYPE;0.00;469.67;256.28
25.00;104.55;4981.92;0.59;2.11;0.09;194.33;HBEFA3/PC_G_EU4;0.00;1589.01;15;24254277#10_0;65.72;4.12;!15;7.47;DEFAULT_VEHTYPE;0.00;477.97;301.37
25.00;115.95;5597.78;0.66;2.40;0.11;149.16;HBEFA3/PC_G_EU4;0.00;1785.44;16;24254277#2_0;66.98;23.86;!16;7.59;DEFAULT_VEHTYPE;0.00;424.27;509.99
25.00;147.41;3251.97;0.75;1.45;0.07;178.45;HBEFA3/PC_G_EU4;0.00;1037.27;18;24254277#8_0;64.50;6.89;!18;1.79;DEFAULT_VEHTYPE;0.00;481.82;346.94
25.00;13.77;3085.28;0.13;1.07;0.03;194.14;HBEFA3/PC_G_EU4;0.00;984.07;2;766761483#4_0;64.67;84.41;!2;13.20;DEFAULT_VEHTYPE;0.00;440.64;133.23
25.00;115.81;6935.49;0.69;2.96;0.14;176.06;HBEFA3/PC_G_EU4;0.00;2212.09;20;24254277#6_0;68.41;22.88;!20;10.30;DEFAULT_VEHTYPE;0.00;479.89;376.33
25.00;112.90;4666.60;0.62;2.00;0.09;150.60;HBEFA3/PC_G_EU4;0.00;1488.44;21;24254277#0_0;65.47;20.57;!21;6.23;DEFAULT_VEHTYPE;0.00;346.34;649.84
25.00;148.17;2936.02;0.74;1.31;0.07;169.22;HBEFA3/PC_G_EU4;0.00;936.50;22;24254277#0_0;62.37;6.45;!22;1.35;DEFAULT_VEHTYPE;0.00;340.73;662.74
25.00;75.26;1966.48;0.39;0.76;0.03;180.31;HBEFA3/PC_G_EU4;0.00;627.26;4;24254277#9_0;57.59;0.24;!4;4.86;DEFAULT_VEHTYPE;0.00;482.02;332.92
25.00;53.25;5247.64;0.37;2.07;0.09;155.31;HBEFA3/PC_G_EU4;0.00;1673.75;5;24254277#2_0;66.81;76.48;!5;13.99;DEFAULT_VEHTYPE;0.00;449.00;463.61
25.00;0.00;0.00;0.00;0.00;0.00;151.46;HBEFA3/PC_G_EU4;0.00;0.00;6;24254277#2_0;57.51;3.37;!6;8.28;DEFAULT_VEHTYPE;0.00;413.79;527.60
25.00;121.04;5380.03;0.68;2.32;0.11;187.93;HBEFA3/PC_G_EU4;0.00;1715.99;7;24254277#9_0;66.95;16.33;!7;6.77;DEFAULT_VEHTYPE;0.00;480.96;316.88
25.00;0.97;2004.61;0.05;0.60;0.01;151.78;HBEFA3/PC_G_EU4;0.00;639.39;8;24254277#0_0;62.98;133.14;!8;11.88;DEFAULT_VEHTYPE;0.00;401.07;551.47
26.00;117.76;7976.08;0.73;3.39;0.16;191.07;HBEFA3/PC_G_EU4;0.00;2543.98;10;:572673_0_0;69.40;0.98;!10;12.71;DEFAULT_VEHTYPE;0.00;471.93;266.65
26.00;47.90;4124.86;0.31;1.61;0.06;151.78;HBEFA3/PC_G_EU4;0.00;1315.64;11;24254277#0_0;64.81;115.28;!11;11.47;DEFAULT_VEHTYPE;0.00;392.63;567.21
26.00;8.22;3094.34;0.11;1.05;0.03;150.60;HBEFA3/PC_G_EU4;0.00;986.96;13;24254277#0_0;65.20;82.38;!13;14.11;DEFAULT_VEHTYPE;0.00;376.68;595.98
26.00;60.97;5647.80;0.41;2.26;0.10;192.83;HBEFA3/PC_G_EU4;0.00;1801.38;14;:572674_0_0;67.18;1.73;!14;14.08;DEFAULT_VEHTYPE;0.00;466.56;242.55
26.00;113.03;6303.38;0.66;2.69;0.12;194.33;HBEFA3/PC_G_EU4;0.00;2010.48;15;24254277#10_0;67.69;13.35;!15;9.22;DEFAULT_VEHTYPE;0.00;475.69;292.43
26.00;155.23;8766.14;0.92;3.83;0.19;149.58;HBEFA3/PC_G_EU4;0.00;2795.97;16;24254277#2_0;71.36;33.97;!16;10.11;DEFAULT_VEHTYPE;0.00;429.38;501.27
26.00;140.27;4549.18;0.75;2.00;0.10;178.45;HBEFA3/PC_G_EU4;0.00;1451.00;18;24254277#8_0;67.29;10.90;!18;4.01;DEFAULT_VEHTYPE;0.00;481.92;342.93
26.00;19.22;3453.30;0.17;1.24;0.04;202.66;HBEFA3/PC_G_EU4;0.00;1101.45;2;766761483#4_0;65.14;97.93;!2;13.52;DEFAULT_VEHTYPE;0.00;436.50;120.40
26.00;32.42;3025.15;0.22;1.11;0.03;175.33;HBEFA3/PC_G_EU4;0.00;964.89;20;24254277#7_0;63.19;1.18;!20;10.62;DEFAULT_VEHTYPE;0.00;480.70;365.75
26.00;118.99;6020.24;0.68;2.59;0.12;150.60;HBEFA3/PC_G_EU4;0.00;1920.18;21;24254277#0_0;67.61;28.67;!21;8.09;DEFAULT_VEHTYPE;0.00;350.31;642.78
26.00;137.20;3806.64;0.71;1.68;0.08;162.11;HBEFA3/PC_G_EU4;0.00;1214.18;22;24254277#0_0;65.24;9.62;!22;3.18;DEFAULT_VEHTYPE;0.00;341.79;659.75
26.00;128.23;5816.05;0.72;2.52;0.12;181.91;HBEFA3/PC_G_EU4;0.00;1855.06;4;24254277#9_0;67.89;7.16;!4;6.92;DEFAULT_VEHTYPE;0.00;481.79;326.00
26.00;0.00;0.00;0.00;0.00;0.00;157.56;HBEFA3/PC_G_EU4;0.00;0.00;5;24254277#3_0;62.75;8.86;!5;13.29;DEFAULT_VEHTYPE;0.00;454.38;451.45
26.00;68.67;4098.62;0.41;1.66;0.07;148.86;HBEFA3/PC_G_EU4;0.00;1307.28;6;24254277#2_0;64.06;12.49;!6;9.12;DEFAULT_VEHTYPE;0.00;418.41;519.74
26.00;81.19;3974.22;0.46;1.63;0.07;188.36;HBEFA3/PC_G_EU4;0.00;1267.61;7;:572671_0_0;63.62;1.18;!7;7.70;DEFAULT_VEHTYPE;0.00;479.84;309.25
26.00;0.00;0.00;0.00;0.00;0.00;151.78;HBEFA3/PC_G_EU4;0.00;0.00;8;24254277#0_0;61.00;144.32;!8;11.18;DEFAULT_VEHTYPE;0.00;406.36;541.62
27.00;0.00;1487.93;0.00;0.34;0.00;192.73;HBEFA3/PC_G_EU4;0.00;474.60;10;766761483#2_0;63.03;8.42;!10;12.49;DEFAULT_VEHTYPE;0.00;469.26;254.45
27.00;0.00;1525.50;0.01;0.39;0.00;151.78;HBEFA3/PC_G_EU4;0.00;486.59;11;24254277#0_0;62.12;126.54;!11;11.25;DEFAULT_VEHTYPE;0.00;397.95;557.29
27.00;2.44;2850.15;0.08;0.94;0.02;150.60;HBEFA3/PC_G_EU4;0.00;909.08;13;24254277#0_0;65.12;96.62;!13;14.24;DEFAULT_VEHTYPE;0.00;383.67;583.57
